#id	name	fed	sex	birthyear	max_rating	month
1022229	Bekker, Stefan	NED	M	1989	2386	2025-06
1403095	Bekker-Jensen, David	DEN	M	1978	2287	2015-10
1403613	Bekker-Jensen, Simon	DEN	M	1980	2483	2018-02
13710184	Bekturov, Tamerlan	KAZ	M	2002	2297	2018-10
24142654	Belenkaya, Dina	ISR	F	1993	2364	2019-02
4148908	Beletsky, Alexey	RUS	M	1983	2374	2017-09
4231945	Beliotis, Georgios	GRE	M	2001	2245	2019-09
696358	Bellahcene, Bilel	ALG	M	1998	2560	2019-03
2808833	Belli, Giorgio	ITA	M	2000	2303	2017-06
800511	Bellia, Fabrizio	ITA	M	1963	2464	2015-10
400343	Bellin, Robert	ENG	M	1952	2353	2016-03
2200031	Bellon Lopez, Juan Manuel	SWE	M	1950	2376	2016-02
105856	Belmonte, Diego Mariano	ARG	M	1978	2349	2023-06
7900856	Belouadah, Saad	ALG	M	1979	2417	2018-03
4174003	Belous, Vladimir	RUS	M	1993	2587	2017-05
2815222	Ben Ari, Yannay	ISR	M	2004	2474	2025-03
2810913	Ben Artzi, Ido	ISR	M	1994	2424	2016-03
3803392	Bendayan Claros, Aaron	ESP	M	1993	2297	2025-10
2201879	Benet Catala, Antoni	ESP	M	1961	2209	2015-08
7900325	Bengherabi, Khalil	ALG	M	1979	2288	2016-07
13603086	Benidze, Davit	GEO	M	1991	2525	2017-06
609560	Benitah, Yohan	FRA	M	1979	2426	2015-02
5102472	Benitez Lozano, Javier	MEX	M	1993	2384	2019-07
922641	Benkovic, Petar	SRB	M	1980	2436	2016-10
4617401	Bensch, Patrick	GER	M	1968	2206	2017-11
4638611	Bente, Bjoern	GER	M	1974	2314	2017-04
12918016	Bentel, Robin	GER	M	1998	2256	2025-06
409901	Bentley, John L	ENG	M	1975	2213	2015-02
721522	Berczes, Csaba	HUN	M	1986	2366	2015-12
722960	Berczes, David	HUN	M	1990	2511	2015-02
701432	Berebora, Ferenc	HUN	M	1966	2446	2018-03
735612	Berek, Gejza	SVK	M	1968	2253	2018-03
14101440	Berelowitsch, Alexander	GER	M	1967	2537	2015-02
4000102	Berend, Fred	LUX	M	1965	2373	2019-02
1704060	Berg, Emanuel	SWE	M	1981	2583	2016-06
1502085	Berg, Johan	NOR	M	1960	2258	2015-02
4605330	Berg, Michael	GER	M	1969	2339	2016-05
1502794	Berg-Jensen, Joachim	NOR	M	1983	2221	2020-04
873276	Bergamasco, Tommaso	ITA	M	1998	2253	2016-10
12943770	Bergauz, Avigdor	GER	M	1974	2225	2019-05
12938033	Bergauz, Noam	GER	M	2000	2327	2017-09
4644786	Berger, Steve	GER	M	1981	2435	2019-01
26028549	Bergougnoux, Axel	FRA	M	2001	2249	2017-05
1702386	Bergstrom, Rolf	SWE	M	1955	2298	2016-04
14510359	Berke, Ana	CRO	F	1988	2203	2018-07
718572	Berkes, Ferenc	HUN	M	1985	2681	2019-07
2801639	Berkovich, Mark A	ISR	M	1952	2377	2015-06
1500171	Bern, Ivar	NOR	M	1967	2320	2017-02
2235366	Bernabeu Lopez, Carlos Javier	ESP	M	1997	2426	2024-04
14100371	Bernadskiy, Vitaliy	UKR	M	1994	2636	2022-05
2200236	Bernal Moro, Luis Javier	ESP	M	1971	2435	2015-02
600385	Bernard, Christophe	FRA	M	1952	2267	2018-02
4615077	Berndt, Axel	GER	M	1968	2241	2015-02
4600800	Bernhardt, Rolf	GER	M	1942	2247	2017-06
4168577	Bernshteyn, Michael	RUS	M	1950	2369	2015-02
2400650	Berry, Neil	SCO	M	1977	2370	2015-11
5206995	Bersamina, Paulo	PHI	M	1998	2462	2020-01
713775	Berta, Sandor	HUN	M	1997	2229	2016-07
809551	Bertagnolli, Alexander	ITA	M	1983	2398	2018-06
1000489	Bertholee, Rob	NED	M	1963	2343	2016-01
203556	Bertrem, Stijn	BEL	M	1976	2202	2015-02
4631722	Besner, Bernhard	GER	M	1966	2211	2015-02
12959243	Bethke, Richard	GER	M	2005	2396	2025-04
2816453	Bettalli, Francesco	ITA	M	2004	2440	2025-06
1032984	Beukema, Jasper	BEL	M	2001	2401	2021-10
1024523	Beukema, Stefan	BEL	M	1996	2443	2024-11
4602897	Bewersdorff, Oliver	GER	M	1966	2322	2018-02
1300814	Bex, Pierre-Alain	SUI	M	1962	2258	2015-03
13413015	Beydullayeva, Govhar	AZE	F	2003	2412	2024-07
1001396	Bezemer, Arno	NED	M	1967	2331	2016-10
1606360	Bezler, Rainer	AUT	M	1969	2270	2017-01
5025931	Bhambure, Shantanu	IND	M	1995	2405	2021-08
46600353	Bharat Kumar Reddy Poluri	IND	M	1994	2337	2019-12
46634827	Bharath Subramaniyam H	IND	M	2007	2573	2025-10
1048090	Bhattacharjee, Sourav	NED	M	2000	2241	2018-03
46647392	Bhavik Ahuja	IND	M	2007	2213	2024-08
2056372	Bian, Alex	USA	M	2000	2342	2018-08
625370	Bianchi, Guillaume	FRA	M	1968	2200	2021-08
12939889	Biastoch, Bennet	GER	M	2002	2320	2025-10
4607082	Biehler, Thomas	GER	M	1966	2262	2021-12
828580	Bifulco, Michel	ITA	M	1993	2344	2017-10
13701495	Bigabylov, Zhuban	KAZ	M	1978	2216	2016-05
725455	Bihercz, Gabor	HUN	M	1994	2248	2019-01
24128015	Bikuzhin, Maksim	RUS	M	1987	2301	2015-03
24161918	Bilan, Danila	RUS	M	2001	2303	2017-07
24615765	Bilchinski, Anton	GER	M	1998	2332	2015-06
4901541	Bilguun, Sumiya	MGL	M	1997	2497	2019-09
4697294	Billing, Christian	GER	M	1989	2206	2015-05
640379	Bilquez, Romain	FRA	M	1985	2291	2019-01
429031	Bin-Suhayl, Ieysaa	ITA	M	2004	2268	2022-12
1616951	Binder, Moriz	AUT	M	1996	2247	2019-03
4676670	Bindrich, Falko	GER	M	1990	2610	2019-02
1408364	Bindzus, Niels	DEN	M	1985	2230	2017-12
12917907	Bingert, Tim Niklas	GER	M	1998	2253	2015-07
500151	Binham, Timothy F.	FIN	M	1956	2302	2015-02
300756	Biolek, Richard	CZE	M	1970	2466	2016-05
319996	Biolek, Richard Jr.	CZE	M	1990	2469	2018-07
4615611	Birk, Steffen	GER	M	1970	2228	2015-03
2800209	Birnboim, Nathan	ISR	M	1950	2397	2019-11
701777	Biro, Andras	HUN	M	1971	2256	2016-01
717355	Biro, David	HUN	M	1982	2282	2023-02
404586	Bisby, Daniel L	ENG	M	1978	2356	2015-05
1322087	Bischofberger, Dario	SUI	M	1998	2210	2023-12
4600045	Bischoff, Klaus	GER	M	1961	2513	2017-11
1010972	Bitalzadeh, Ali	NED	M	1989	2406	2015-12
20686242	Bitbol-Delaveyne, Maelan	FRA	M	1997	2206	2025-08
2804085	Bitensky, Igor	ISR	M	1981	2396	2020-02
14505096	Biti, Ozren	CRO	M	1980	2374	2019-06
5201110	Bitoon, Richard	PHI	M	1975	2457	2016-01
4300726	Bjelobrk, Igor	AUS	M	1982	2407	2020-02
1444948	Bjerre, Jonas Buhl	DEN	M	2004	2655	2025-07
1607154	Blaas, Hansjoerg	AUT	M	1964	2254	2017-12
14513960	Blagojevic, Marijan	CRO	M	1983	2203	2019-01
1005740	Blanchard, Jack	NED	M	1962	2210	2022-11
5101816	Blanco Sing, Israel	MEX	M	1974	2253	2015-02
718181	Blasko, Istvan	HUN	M	1983	2341	2016-10
300047	Blatny, Pavel	CZE	M	1968	2404	2015-02
14515741	Blazeka, Matej	CRO	M	1995	2385	2019-07
1632051	Blohberger, Felix	AUT	M	2002	2537	2024-02
1014358	Blom, Vincent	NED	M	1992	2350	2022-11
1709437	Blomqvist, Erik	SWE	M	1990	2574	2017-01
24651516	Bluebaum, Matthias	GER	M	1997	2687	2025-10
24654027	Bluhm, Sonja Maria	GER	F	1998	2289	2018-01
2038838	Boas, Toby	USA	M	1992	2235	2015-08
14501074	Bobanac, Miro	CRO	M	1952	2323	2016-06
34110876	Bobkov, Vadim	RUS	M	2004	2346	2021-07
4138716	Bocharov, Dmitry	RUS	M	1982	2611	2016-09
4180887	Bocharov, Ivan	RUS	M	1990	2571	2021-04
701084	Bodi, Tibor	HUN	M	1996	2384	2021-01
915700	Bodiroga, Predrag	SRB	M	1969	2361	2015-05
14106469	Bodnar, Nikolay	UKR	M	1972	2441	2022-08
4181751	Bodnaruk, Anastasia	RUS	F	1992	2479	2016-06
707350	Bodo, Norbert	HUN	M	1975	2414	2015-02
24630993	Bodrozic, Tomislav	GER	M	1989	2421	2016-01
1401408	Boe, Mads	DEN	M	1968	2357	2015-02
4606434	Boehm, Juergen	GER	M	1960	2233	2018-06
4670248	Boehmer, Christian	GER	M	1966	2223	2015-11
1270499	Boehning, Kilian	GER	M	1999	2230	2020-09
4611543	Boehnisch, Manfred	GER	M	1941	2325	2016-01
4660943	Boehnke, Martin	GER	M	1970	2245	2018-11
4697324	Boettcher, Christian, Dr.	GER	M	1982	2217	2022-12
24620068	Boettger, Lukas	GER	M	1989	2260	2024-12
1202928	Bogdan, Dan	ROU	M	1972	2408	2016-07
709760	Bognar, Csaba Dr.	HUN	M	1980	2231	2015-02
4692055	Bogner, Sebastian	SUI	M	1991	2619	2018-08
1401459	Bogo, Soren	DEN	M	1968	2256	2024-05
700614	Boguszlavszkij, Jevgenyij	HUN	M	1945	2253	2015-02
714810	Bohati, Tamas	HUN	M	1991	2288	2018-01
4621875	Bohn, Thomas, Dr.	GER	M	1962	2341	2017-06
759627	Bohus, Adam	HUN	M	2001	2340	2017-05
34128384	Boiarintsev, Vitaly	RUS	M	1982	2400	2017-08
4643992	Boidman, Yuri	GER	M	1952	2375	2019-07
1017063	Bok, Benjamin	NED	M	1995	2645	2019-07
4603893	Bokelbrink, Uwe	GER	M	1965	2324	2016-05
710458	Bokros, Albert	HUN	M	1982	2496	2017-01
26041570	Bol, Frederic	FRA	M	1998	2202	2018-02
6327923	Bolat, Ahmet	TUR	M	1993	2201	2015-02
12505218	Bolhari, Orfeh	IRI	M	1976	2248	2015-11
4122526	Bolhovitin, Aleksandr	RUS	M	1953	2442	2015-08
4137221	Bolkvadze, Giya	RUS	M	1962	2417	2015-07
1009125	Bolwerk, Peter	NED	M	1964	2217	2018-12
206024	Bomans, Arno	BEL	M	1990	2298	2015-03
14902230	Bombek, Peter	SVK	M	1966	2259	2018-01
25019872	Bommini Mounika Akshaya	IND	F	2003	2206	2024-11
816744	Bonagura, Stefano	ITA	M	1990	2299	2015-09
14105829	Bondarchuk, Sergei	UKR	M	1968	2256	2015-02
34152153	Bondarenko, Ivan	RUS	M	1999	2253	2016-01
2000644	Bonin, Jay	USA	M	1955	2318	2016-02
4628136	Bonnmann, Reinhard	GER	M	1963	2290	2016-02
1010050	Bons, Jasper	NED	M	1989	2223	2020-01
1603728	Bonstingl, Georg	AUT	M	1978	2248	2017-12
2066149	Bora, Safal	USA	M	1998	2501	2025-06
1402366	Borbjerggaard, Lars	DEN	M	1974	2314	2017-02
1502662	Borchgrevink, Harald B	NOR	M	1982	2269	2022-03
14118467	Bordovsky, Vladimir	UKR	M	1993	2425	2016-01
1400312	Borge, Nikolaj	DEN	M	1971	2403	2022-04
2126796	Borges, Vitor Hugo Moreira	BRA	M	1989	2202	2018-03
24615870	Borgmeyer, Max, Dr.	GER	M	1992	2228	2025-01
770787	Borhy, Marcell	HUN	M	2005	2419	2023-01
720500	Boricsev, Oleg	HUN	M	1968	2356	2015-03
4600762	Borik, Otto	GER	M	1947	2394	2015-02
14603152	Borisek, Jure	SLO	M	1986	2596	2019-12
34124184	Borisova, Ekaterina	RUS	F	2000	2347	2019-10
1100173	Borkowski, Franciszek	POL	M	1957	2306	2015-02
2113171	Born, Carlos Rodrigo	BRA	M	1985	2312	2022-07
1301659	Borner, Daniel	SUI	M	1963	2202	2018-02
703036	Borocz, Istvan	HUN	M	1970	2377	2018-12
703923	Boronyak, Arpad	HUN	M	1958	2203	2015-02
722340	Boros, Denes	HUN	M	1988	2475	2017-09
1434888	Borovnica, Tihomir	DEN	M	1962	2280	2018-03
1502441	Borresen, Georg S.	NOR	M	1975	2278	2018-02
710580	Bors, Tamas	HUN	M	1978	2289	2015-02
701939	Borsavolgyi, Tamas	HUN	M	1964	2274	2015-10
14100568	Borsos, Bogdan	UKR	M	1966	2346	2017-03
13504703	Borsuk, Yury	BLR	M	1989	2324	2015-06
14120836	Bortnyk, Mykola	UKR	M	1994	2504	2020-02
14120828	Bortnyk, Olexandr	UKR	M	1996	2610	2017-12
2800055	Boruchovsky, Avital	ISR	M	1997	2565	2017-09
615625	Borzakian, Manouk	FRA	M	1981	2272	2015-03
1000080	Bosboom, Manuel	NED	M	1963	2425	2019-09
14507927	Bosiocic, Marin	CRO	M	1988	2648	2020-01
14507846	Bosnjak, Nino	CRO	M	1978	2256	2020-12
12983845	Bosselmann, Tom Linus	GER	M	2003	2232	2025-11
427110	Boswell, Jacob Connor	ENG	M	2001	2278	2025-08
2804340	Botta, Massimiliano	ITA	M	2001	2270	2019-01
14902850	Bottyan, Peter	SVK	M	1977	2227	2015-02
2804832	Botvinnik, Ilia	ISR	M	1960	2368	2016-05
2805650	Botvinnik, Mikhail	ISR	M	1983	2385	2020-02
4635973	Bouaraba, Max	GER	M	1966	2208	2016-04
5500311	Bouaziz, Mehdi	TUN	M	1983	2261	2019-04
233161	Boucquet, Emile	BEL	M	1997	2270	2022-06
600237	Boudre, Jean-Pierre	FRA	M	1954	2289	2016-09
5500460	Boudriga, Mohamed Ali	TUN	M	1985	2411	2018-10
234990	Boudry, William	BEL	M	2001	2295	2025-11
5500370	Bouflija, Hedi	TUN	M	1970	2215	2017-06
601381	Bouhallel, Rabah	FRA	M	1963	2345	2015-05
633178	Bourdonnais, Loic	FRA	M	1986	2294	2020-11
26093553	Bournel, Antoine	FRA	M	2002	2434	2025-07
676357	Bouvet, Florian	FRA	M	1998	2257	2024-05
5501733	Bouzidi, Ahmed	TUN	M	1986	2298	2015-10
14502593	Bozinovic, Bogdan	CRO	M	1958	2249	2015-04
24614343	Bracker, Frank	GER	M	1989	2435	2017-01
24634468	Braeuer, Franz	GER	M	1994	2449	2023-04
4602218	Braeuning, Rudolf Wilhelm	GER	M	1966	2359	2017-04
811408	Braga, Fernando	ITA	M	1958	2422	2016-05
7905637	Brahami, Lamine	ALG	M	2002	2244	2022-01
803022	Brancaleoni, Maurizio	ITA	M	1974	2310	2018-01
1011014	Brandenburg, Daan	NED	M	1987	2513	2016-03
701025	Brandics, Jozsef	HUN	M	1955	2255	2015-02
14608634	Bratkovic, Jakob	SLO	M	2000	2350	2019-03
14608715	Bratkovic, Sham	SLO	M	1997	2239	2018-12
2071142	Brattain, Mika	USA	M	1998	2426	2019-09
4663527	Braun, Arik	GER	M	1988	2609	2020-03
4692098	Braun, Christian	GER	M	1986	2453	2022-12
24629383	Braun, Georg, Dr.	GER	M	1994	2408	2025-10
24637955	Braun, Joachim	GER	M	1989	2202	2025-07
4616600	Braun, Peter	GER	M	1965	2256	2015-02
1601059	Braun, Walter	AUT	M	1957	2222	2015-03
1400983	Brautsch, Soren	DEN	M	1962	2296	2017-01
4671082	Bravo Lutz, Sebastian	GER	M	1983	2221	2015-03
2043700	Breckenridge, Steven	USA	M	1992	2333	2015-06
4636945	Breder, Dennis	GER	M	1980	2481	2022-03
4619749	Bredl, Harald	GER	M	1969	2362	2016-03
13603264	Bregadze, Levan	GEO	M	1992	2486	2015-06
1503081	Breivik, Lars	NOR	M	1965	2248	2016-02
2400847	Bremner, Adam	SCO	M	1991	2231	2017-12
4602048	Brendel, Oliver	GER	M	1963	2347	2018-03
26022842	Bressy, Theo	FRA	M	2000	2314	2020-02
1600028	Brestian, Egon	AUT	M	1964	2378	2015-02
634522	Brethes, Francois	FRA	M	1989	2285	2015-08
300942	Bretsnajdr, Vladimir	CZE	M	1961	2279	2015-02
4615778	Brettschneider, Stefan	GER	M	1975	2290	2018-05
1015583	Breukelman, Jan	NED	M	1987	2431	2022-05
4601840	Breutigam, Martin	GER	M	1965	2392	2015-02
4601211	Breyther, Ruediger	GER	M	1953	2300	2015-04
644641	Briet, Antoine	FRA	M	1985	2267	2016-08
4162404	Brikov, Illarion	RUS	M	1973	2414	2016-09
14618818	Brilej, Jaka	SLO	M	2003	2380	2022-03
1400134	Brinck-Claussen, Bjorn	DEN	M	1942	2249	2016-01
1009451	Brink, Barry	NED	M	1975	2401	2019-02
24661414	Brinkmann, Fabian	GER	M	1997	2200	2024-05
14603489	Brinovec, Dusan	SLO	M	1969	2276	2019-08
3515478	Brito Valdes, Santiago Jose	CUB	M	1998	2212	2015-02
2100134	Brito, Luismar	BRA	M	1954	2356	2018-08
4000528	Brittner, Serge	LUX	M	1971	2315	2018-05
401692	Britton, Richard L	ENG	M	1957	2257	2018-08
14506688	Brkic, Ante	CRO	M	1988	2643	2024-04
4643933	Brkic, Bahrija	GER	M	1963	2260	2015-05
602469	Brochet, Philippe	FRA	M	1975	2421	2017-09
1602110	Brod, Manfred	AUT	M	1971	2277	2016-05
1124480	Brodowski, Piotr	POL	M	1989	2474	2024-10
2073250	Brodsky, David	USA	M	2002	2539	2025-08
1005731	Broek, Thomas	NED	M	1965	2240	2018-01
1013440	Broekmeulen, Jasper	NED	M	1987	2430	2015-03
1021362	Broekmeulen, Joris	NED	M	1989	2204	2017-12
1403893	Bromann, Thorbjorn	DEN	M	1979	2458	2015-02
4635248	Bromberger, Stefan	GER	M	1982	2556	2015-04
2815770	Bronstein, Or	ISR	M	2001	2492	2022-04
14102820	Bronznik, Valerij	UKR	M	1966	2320	2015-10
1411233	Brorsen, Jacob Abildlund	DEN	M	1991	2201	2022-10
3206513	Brown, Andrew	AUS	M	1992	2331	2017-05
2037602	Brown, Michael	USA	M	1997	2529	2019-02
2000210	Browne, Walter S.	USA	M	1949	2433	2015-06
12984019	Browning, Alex	GER	M	2001	2352	2023-03
429317	Brozel, Sacha	ENG	M	2003	2219	2018-09
21816140	Brozyna, Mateusz	POL	M	2001	2312	2020-10
4624432	Bruchmann, Stephan	GER	M	1973	2323	2016-01
2800098	Bruk, Ofer	ISR	M	1968	2430	2015-05
14501490	Brumen, Dinko	CRO	M	1971	2364	2015-11
822582	Brun, Dario	ITA	M	1985	2320	2015-06
822590	Brunello, Marina	ITA	F	1994	2400	2019-08
813613	Brunello, Sabino	ITA	M	1989	2578	2017-06
12981010	Brunner, Jan	GER	M	2002	2237	2024-04
620246	Brunner, Nicolas	FRA	M	1984	2480	2017-07
4602676	Brustkern, Juergen	GER	M	1961	2287	2017-09
3503739	Bruzon Batista, Lazaro	USA	M	1982	2692	2015-02
2031280	Bryant, John Daniel	USA	M	1991	2470	2017-01
1700219	Brynell, Stellan	SWE	M	1962	2452	2015-02
1121537	Brzeski, Maciej	POL	M	1990	2376	2019-10
1710460	Brzezinski, Adam	SWE	M	1981	2238	2016-01
8601445	Bu, Xiangzhi	CHN	M	1985	2731	2019-02
4603915	Buchal, Stephan	GER	M	1953	2355	2016-08
4605349	Buchenthal, Dieter	GER	M	1953	2207	2015-03
1308491	Bucher, Michael	SUI	M	1983	2265	2015-08
811491	Buchicchio, Giampaolo	ITA	M	1984	2343	2015-05
12942766	Buckels, Valentin	GER	M	2001	2478	2024-05
402265	Buckley, Graeme N	ENG	M	1971	2349	2023-08
407410	Buckley, Simon T	ENG	M	1985	2340	2015-02
702463	Budinszky, Andras	HUN	M	1944	2228	2015-02
1127950	Budrewicz, Krzysztof	POL	M	1987	2289	2020-10
4601424	Buecker, Stefan	GER	M	1959	2304	2015-03
2108879	Bueno, Alfeu Junior Varela	BRA	M	1987	2271	2018-01
1034006	Bugel, Jeroen	NED	M	1987	2230	2020-01
4651340	Buhmann, Rainer	GER	M	1981	2653	2016-06
4619307	Buhr, Carl Christian, Dr.	GER	M	1976	2342	2018-06
12970719	Bui, Bao Anh Le	GER	M	2006	2256	2025-10
608610	Bujisho, Benjamin	FRA	M	1978	2369	2025-01
1237691	Bulau, Andrei-Cristian	ROU	M	2003	2250	2019-04
4178033	Bulavin, Alexander	FID	M	1985	2310	2019-11
13903063	Bulmaga, Irina	ROU	F	1993	2453	2020-02
4634284	Bunzmann, Dimitrij	GER	M	1982	2456	2015-03
6310630	Burcu, Cagatay	TUR	M	1996	2374	2023-04
1010697	Burg, Twan	NED	M	1990	2536	2019-11
6700187	Burgos Figueroa, Carlos E.	ESA	M	1979	2310	2015-02
12956902	Burian, Simon	GER	M	2003	2225	2020-02
691020	Burille, Matthieu	FRA	M	1991	2241	2024-12
1209507	Burlacu, Bogdan	ROU	M	1984	2333	2015-02
4105109	Burmakin, Vladimir	RUS	M	1967	2585	2015-05
2400855	Burnett, Andrew	SCO	M	1968	2263	2015-02
2002159	Burnett, Ronald	USA	M	1967	2354	2015-02
14400219	Burovic, Ismet	BIH	M	1971	2377	2016-04
14407701	Burovic, Rijad	BIH	M	2000	2456	2021-10
26028654	Burri, Quentin	FRA	M	2001	2436	2018-06
1148362	Bus, Konrad	POL	M	1997	2281	2025-09
1014374	Bus, Tom	NED	M	1960	2226	2016-06
650234	Buscara, Sevan	FRA	M	1992	2441	2018-03
4617533	Buscher, Michael	GER	M	1967	2407	2016-11
24624446	Bussard, Christian	GER	M	1987	2302	2019-05
12993859	Butenandt, Svenja	GER	F	2006	2244	2024-04
14604477	Buzeti, Jernej	SLO	M	1987	2257	2021-10
8700257	Bwalya, Gillan	ZAM	M	1988	2411	2022-09
4101057	Bykhovsky, Avigdor	ISR	M	1955	2424	2018-03
1502123	Byklum, Bjornar	NOR	M	1976	2343	2024-03
4165365	Bykov, Alexey	RUS	M	1963	2318	2015-02
34115290	Bykov, Egor	FID	M	2000	2441	2025-02
4164970	Nesytova, Anastasia	RUS	F	1997	2337	2015-05
401773	Byron, Alan M	ENG	M	1963	2225	2019-05
2207710	Cabezas Ayala, Ivan	ESP	M	1972	2342	2015-04
2277808	Cabrera Ruiz, Luis	ESP	M	1984	2204	2020-11
2267071	Cabrera Trujillo, Jorge Juan	ESP	M	1991	2352	2015-10
3410480	Caceres Leal, Jaime	CHI	M	1986	2242	2024-07
2132150	Cadilhac, Igor Tokuichi Kikuchi	BRA	M	2000	2349	2019-10
2119420	Caetano, Hugo Zanotti Mendonca	BRA	M	1992	2258	2016-03
2188554	Caetano, Ryan Wesley Da Costa	BRA	M	2002	2307	2020-02
859818	Cafaro, Luca	ITA	M	1999	2250	2015-06
20681348	Caille, Hugo	FRA	M	2000	2255	2015-08
806382	Calavalle, Giulio	ITA	M	1976	2314	2017-12
2102072	Caldeira, Adriano	BRA	M	1971	2234	2015-02
607843	Calistri, Tristan	FRA	M	1973	2328	2016-01
20665210	Caloone, Thomas	FRA	M	1998	2235	2018-02
2606933	Calugar, Arthur	CAN	M	1994	2291	2023-10
2279894	Calvo Cantero, Jorge Juan	ESP	M	1958	2240	2015-07
3401405	Calvo Salas, Pablo	CHI	M	1978	2275	2015-02
22216340	Calvo Simon, Jorge	ESP	M	1999	2228	2025-04
6408885	Camacho Campusano, David Daniel	DOM	M	1993	2230	2022-09
2265427	Camacho Collados, Jose	WLS	M	1988	2419	2019-12
2266237	Camacho Collados, Marcos	ESP	M	1991	2476	2022-09
3502520	Camacho Martinez, Guillermo	CUB	M	1973	2318	2015-02
5201829	Camacho, Chardine Cheradee	PHI	F	1994	2258	2015-11
2103346	Campelo, Leandro Fabricio	BRA	M	1977	2208	2017-09
100013	Campora, Daniel H.	ARG	M	1957	2466	2016-01
631256	Camus de Solliers, Guillaume	FRA	M	1987	2362	2016-02
6302181	Can, Emre	TUR	M	1990	2606	2022-07
6383742	Can, Isik	TUR	M	2005	2543	2025-01
3200418	Canfell, Gregory J	AUS	M	1970	2326	2016-02
6390188	Cansun, Can Alp	TUR	M	2002	2203	2019-11
828300	Cantoro, Daniele	ITA	M	1994	2201	2025-07
224715	Capone, Nicola	BEL	M	1999	2426	2016-02
2824383	Cappelletto, Joshuaede	ITA	M	2005	2372	2025-11
608459	Cappon, John	FRA	M	1974	2254	2016-09
834580	Caprio, Guido	ITA	M	1994	2435	2025-05
32029969	Carbonell Sancho, Marc	ESP	M	2004	2390	2022-10
401013	Carleton, John J	ENG	M	1948	2300	2017-06
1000314	Carlier, Bruno	NED	M	1956	2441	2015-02
1503014	Carlsen, Magnus	NOR	M	1990	2882	2019-08
24614386	Carlstedt, Jonathan	GER	M	1990	2475	2015-03
634557	Carmeille, Ludovic	FRA	M	1982	2330	2016-05
1900170	Carneiro, Carlos	POR	M	1963	2246	2015-04
2130106	Carneiro, Vitor Roberto Castro	BRA	M	1997	2435	2017-03
856185	Carnicelli, Valerio	ITA	M	2000	2451	2025-11
24692050	Carow, Johannes, Dr.	GER	M	1996	2468	2025-05
3405990	Carrasco Miranda, Andres	CHI	M	1987	2285	2022-12
642118	Carre, Sylvain	FRA	M	1988	2242	2018-12
1404180	Carstensen, Jacob	DEN	M	1977	2384	2016-12
2020009	Caruana, Fabiano	USA	M	1992	2842	2020-02
801763	Caruso, Augusto	ITA	M	1963	2257	2016-06
2008394	Casella, Michael	USA	M	1970	2262	2016-08
2807394	Caspi, Israel	ISR	M	1989	2510	2021-07
22284141	Castellanos Gomez, Alejandro	ESP	M	1998	2324	2018-06
3404650	Castellanos Rodriguez, Renier	ESP	M	1982	2511	2019-06
2100142	Cavalcanti, Francisco de Assis	BRA	M	1962	2305	2023-04
1703498	Cederberg, Karl-Olof	SWE	M	1968	2218	2016-04
1713329	Cederstam, Carl	SWE	M	1993	2369	2021-11
113115	Cejas, Jose	ARG	M	1984	2324	2016-06
201855	Cekro, Ekrem	BEL	M	1950	2413	2016-12
2211750	Cenal Gutierrez, Ruben	ESP	M	1974	2202	2015-02
13904906	Cerbulenco, Liviu	MDA	M	1996	2329	2016-09
3403157	Cerda Albornoz, Guillermo	CHI	M	1966	2240	2015-02
813052	Cereda, Loris	ITA	M	1962	2389	2019-04
13905864	Ceres, Dragos	MDA	M	2004	2486	2024-04
14900254	Certek, Pavel	SVK	M	1956	2303	2015-12
321141	Cerveny, Martin	CZE	M	1983	2423	2016-01
800260	Ceschia, Ivano	ITA	M	1958	2329	2019-01
5301653	Chahrour, Ibrahim	LBN	M	1997	2269	2015-03
25009532	Chakravarthi Reddy, M	IND	M	1996	2443	2018-05
2256339	Chalmeta Ugas, Ramon	ESP	M	1987	2315	2022-01
3216349	Chan, Kris	AUS	M	2002	2203	2016-04
3216357	Chan, Luis	AUS	M	2003	2280	2019-07
20640943	Chandesris, Ludovic	FRA	M	1992	2316	2024-01
25006711	Chandra, Akshat	USA	M	1999	2536	2020-02
2034077	Chandran, Kapil	USA	M	1998	2410	2019-09
638285	Charmeteau, Sven	FRA	M	1991	2360	2025-11
4180917	Charochkina, Daria	RUS	F	1990	2398	2015-06
36054640	Chartier, Thibaud	FRA	M	1986	2246	2025-04
2900440	Chatalbashev, Boris	DEN	M	1974	2571	2018-02
4202147	Chatzidakis, Mihail	GRE	M	1975	2382	2022-08
4298861	Chatzieleftheriou, Andreas	GRE	M	2004	2362	2023-09
2069342	Checa, Nicolas	USA	M	2001	2574	2021-05
3212092	Chen, Pengyu	AUS	M	1997	2371	2016-03
4664361	Chen, Tsung	GER	M	1970	2254	2015-03
4300033	Cheng, Bobby	AUS	M	1997	2596	2025-03
44111436	Cherednichenko, Dmitrij	RUS	M	2000	2313	2015-10
2804530	Chernomordik, Pavel	ISR	M	1974	2345	2017-04
1210629	Cernov, Vadim	ROU	M	1963	2437	2015-02
4173171	Cherntsov, Igor	RUS	M	1975	2239	2017-06
24165956	Chernyak, Viktoria	ISR	F	1997	2329	2020-12
24131156	Chernyavsky, Alexander	RUS	M	1995	2384	2019-02
13904647	Chetrari, Nikita	MDA	M	2001	2310	2015-08
4106784	Chetverik, Maxim	FID	M	1963	2266	2015-02
